Epoch	AvgRewardsLast100Ep	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
332	13.185224533081055	13.0425	3.6672697	15.599999	6.71	1000.0	0.90748096	0.20636052	0.9999978	0.05376918	1332000	0.0	0.59454584	-0.024363572	-0.047888637	0.29192245	0.016497916	0.15825	12.0	1274.2509760856628
333	13.224624633789062	13.335	1.4729987	15.58	11.73	1000.0	0.9814043	0.048809264	0.9999982	0.578928	1336000	-7.450581e-09	0.24863312	-0.01934766	-0.002515912	0.2909741	0.015211301	0.125	10.0	1278.59419298172
334	13.297999382019043	18.505	4.823139	26.449999	14.09	1000.0	0.90811247	0.21929954	0.9999993	-0.117418356	1340000	4.4703484e-08	1.9508975	-0.010002524	-0.05533331	0.29037958	0.016044155	0.11675	6.0	1282.6858320236206
335	13.381074905395508	17.372501	5.741748	24.6	9.88	1000.0	0.8872623	0.23508978	0.99999803	-0.21475965	1344000	0.0	1.5735435	-0.021311872	-0.04839363	0.28958774	0.015905987	0.15325	13.0	1286.6655280590057
336	13.44629955291748	18.6425	8.272125	32.35	10.929999	1000.0	0.97657293	0.11598533	0.999999	0.09314959	1348000	-7.4505806e-08	1.7344644	-0.009598297	-0.008304197	0.28746355	0.017429102	0.16049999	5.0	1290.620022058487
337	13.496825218200684	16.217499	3.5908241	20.32	11.7699995	1000.0	0.9337871	0.15122364	0.99999905	0.07333086	1352000	-1.4901161e-08	1.1459341	-0.01362991	-0.015551161	0.28661838	0.016179297	0.14725	9.0	1294.3941979408264
338	13.63494873046875	23.365	9.575277	39.34	15.849999	1000.0	0.97526413	0.08442785	0.9999988	0.29301676	1356000	-5.9604645e-08	2.750099	-0.011976491	-0.009751037	0.2859847	0.016036177	0.1315	6.0	1298.1145668029785
339	13.65637493133545	13.5199995	1.9458287	16.15	11.01	1000.0	0.95380557	0.12802762	0.9999981	0.3504979	1360000	-1.4901161e-08	0.43613982	-0.01653802	-0.020405466	0.28562194	0.01593886	0.143	11.0	1302.0974788665771
340	13.761750221252441	21.182499	10.920292	39.41	10.57	1000.0	0.993531	0.02510457	0.9999985	0.6863973	1364000	1.4901161e-08	2.2813237	-0.00883884	-0.0014062654	0.2848089	0.015193308	0.104	6.0	1305.6260149478912
341	13.775174140930176	13.6525	1.0766935	15.38	12.42	1000.0	0.9872853	0.043490045	0.99999815	0.42865607	1368000	-1.1175871e-08	0.2462486	-0.0075129834	-0.0041197687	0.28464	0.016409399	0.14824998	4.0	1309.2036380767822
342	13.781874656677246	14.93	2.3946083	17.82	11.17	1000.0	0.9495898	0.12545732	0.99999857	0.29324046	1372000	1.1175871e-08	0.6801611	-0.010549292	-0.005706221	0.284284	0.0150233405	0.13825	7.0	1312.7828919887543
343	13.887325286865234	18.08	2.0324986	21.32	16.23	1000.0	0.96497923	0.09351385	0.99999934	0.38243952	1376000	2.2351742e-08	0.90975887	-0.020300798	-0.008752979	0.28356034	0.016218977	0.120749995	12.0	1316.5020439624786
344	13.910799980163574	15.039999	2.3941073	18.08	11.37	1000.0	0.98629963	0.046830352	0.9999992	0.54640216	1380000	7.450581e-09	0.54759496	-0.0142341545	-0.00413814	0.28303096	0.01679337	0.14375	8.0	1320.1163759231567
345	13.954024314880371	16.047499	4.0015206	20.16	10.51	1000.0	0.9695713	0.06981735	0.999999	0.49188626	1384000	-2.9802322e-08	0.98968136	-0.02448643	-0.022532195	0.28304678	0.015433196	0.15325001	12.0	1323.8057479858398
346	13.991724967956543	13.5125	1.7065079	16.25	11.7	1000.0	0.978489	0.05981573	0.99999905	0.42162785	1388000	-1.1175871e-08	0.32387984	-0.009545358	-0.0029387344	0.28299648	0.015151039	0.11125	5.0	1327.3490071296692
347	14.049699783325195	19.447498	3.9038467	25.07	14.2699995	1000.0	0.9678003	0.09483309	0.9999991	0.5262794	1392000	-2.0489097e-08	1.5804741	-0.009694716	-0.0054055303	0.28274825	0.015661418	0.12425	6.0	1330.9410481452942
348	14.08395004272461	13.1625	3.591061	16.26	7.12	1000.0	0.94075596	0.1654105	0.99999934	0.29154834	1396000	7.450581e-09	0.39733326	-0.025353711	-0.058475036	0.2819982	0.015104609	0.1505	14.0	1334.5834000110626
349	14.168825149536133	18.875	5.469811	27.42	12.219999	1000.0	0.9125338	0.20493412	0.9999998	-0.09395513	1400000	-1.4901161e-08	1.8984079	-0.017528825	-0.041684642	0.28044873	0.015375042	0.104	11.0	1338.6404848098755
350	14.149125099182129	12.272499	7.7984943	22.21	0.41	1000.0	0.8252318	0.27918434	0.9999998	-0.080321506	1404000	-6.3329935e-08	1.0883547	-0.009777527	-0.05200816	0.2803729	0.01555904	0.16375001	5.0	1342.3661770820618
351	14.166299819946289	16.0325	2.7359216	19.56	12.16	1000.0	0.94634664	0.18414903	0.9999993	-0.102997676	1408000	0.0	0.88144124	-0.008918355	-0.008462071	0.28022465	0.016139718	0.13	6.0	1346.1810438632965
352	14.205499649047852	14.589999	1.8054223	16.99	12.53	1000.0	0.9702379	0.11786473	0.9999989	0.21406442	1412000	7.450581e-09	0.5040383	-0.013245096	-0.00867434	0.2796389	0.015806131	0.17425	8.0	1350.1995708942413
353	14.278148651123047	20.865	2.8618047	24.73	16.779999	1000.0	0.96701396	0.11167726	0.99999976	0.07073808	1416000	-2.9802322e-08	1.8494384	-0.011266325	-0.028673425	0.27879634	0.015721262	0.123	7.0	1353.8471739292145
354	14.34317398071289	17.252499	10.00158	27.67	1.11	1000.0	0.8236488	0.23660436	0.99999946	-0.5166666	1420000	-4.4703484e-08	2.5155365	-0.014019146	-0.08951961	0.27819943	0.016925912	0.14	7.0	1357.697721004486
355	14.371725082397461	13.5125	2.5209556	15.92	9.51	1000.0	0.88965064	0.2187731	0.9999985	-0.2156331	1424000	-7.450581e-09	0.72005546	-0.019004358	-0.040270943	0.2775314	0.016766164	0.16175	12.0	1361.3545739650726
356	14.421049118041992	14.73	3.1930313	18.8	11.469999	1000.0	0.96294373	0.0952815	0.9999977	0.39615244	1428000	1.1175871e-08	0.59691393	-0.009906206	-0.008159494	0.2749848	0.016571399	0.138	4.0	1365.501132965088
357	14.413399696350098	16.625	3.2672732	20.88	11.7	1000.0	0.88759315	0.22874458	0.9999997	-0.0061394395	1432000	0.0	1.3322089	-0.017798536	-0.06273852	0.2742523	0.015981987	0.17275	11.0	1369.4036128520966
358	14.461899757385254	16.1425	3.5669408	19.09	10.05	1000.0	0.95196134	0.12495262	0.9999994	0.17897484	1436000	6.7055225e-08	0.7394637	-0.0118367	-0.017715719	0.27233517	0.015676657	0.13275	7.0	1373.360571861267
359	14.522299766540527	18.787498	3.5556948	24.46	15.53	1000.0	0.9447373	0.12173003	0.99999934	0.2644666	1440000	0.0	1.5342488	-0.016814742	-0.021929242	0.2717056	0.016212087	0.12575	9.0	1377.333126783371
360	14.553499221801758	13.5225	4.753495	19.98	6.94	1000.0	0.92915314	0.13430317	0.99999887	0.28073302	1444000	5.9604645e-08	1.0216223	-0.01682147	-0.078926735	0.27070266	0.01536555	0.1205	11.0	1381.2133219242096
361	14.617024421691895	18.795	4.5547915	24.08	14.059999	1000.0	0.80764747	0.30409205	0.9999989	-0.30904064	1448000	1.4901161e-08	1.75382	-0.013220362	-0.060958356	0.26921582	0.01705451	0.15450001	7.0	1384.964469909668
362	14.639324188232422	14.559999	2.7897935	17.859999	11.29	1000.0	0.97237456	0.09006428	0.99999744	0.06607669	1452000	4.4703484e-08	0.45636487	-0.01253809	-0.008069107	0.26873732	0.016686315	0.16049999	7.0	1388.633945941925
363	14.700300216674805	19.6125	5.7610903	26.269999	10.4	1000.0	0.8888447	0.17861335	0.9999986	0.06421812	1456000	-1.4901161e-08	1.8560226	-0.010065429	-0.033007767	0.26873356	0.015426347	0.12175	6.0	1392.4952518939972
364	14.724374771118164	15.827499	0.9925818	16.47	14.11	1000.0	0.99406874	0.020062592	0.9999984	0.7654427	1460000	3.7252903e-08	0.47398916	-0.021707816	-0.0010821223	0.26894805	0.01562505	0.1415	13.0	1396.185605764389
365	14.755449295043945	15.025	2.686098	18.119999	11.11	1000.0	0.9846456	0.052283157	0.99999565	0.71473247	1464000	1.4901161e-08	0.37207788	-0.019781727	-0.0012820158	0.2684109	0.01608176	0.13374999	12.0	1400.2652969360352
366	14.783349990844727	14.1275	1.4366864	16.119999	12.08	1000.0	0.9916883	0.02674925	0.99999875	0.79698473	1468000	-2.3283064e-09	0.3058457	-0.012663643	-0.0017594434	0.26756415	0.015508002	0.134	6.0	1404.5374510288239
367	14.854649543762207	16.47	1.9201695	18.93	13.679999	1000.0	0.9855651	0.05278131	0.9999994	0.47254416	1472000	-4.4703484e-08	0.8646918	-0.013474823	-0.011642322	0.26738784	0.01664434	0.15775001	7.0	1409.2418990135193
368	14.923299789428711	18.51	4.0471907	22.99	13.08	1000.0	0.95245385	0.1600425	0.9999989	0.056536164	1476000	4.4703484e-08	1.2921181	-0.015572563	-0.008991085	0.26695618	0.015347302	0.10875	9.0	1414.865206003189
369	14.924875259399414	15.219999	4.852221	23.22	10.33	1000.0	0.96533924	0.07873195	0.99999917	0.5152166	1480000	-1.4901161e-08	0.658889	-0.012830059	-0.005931275	0.26570454	0.017847924	0.17325	7.0	1419.4394948482513
370	14.975424766540527	17.8675	2.4564242	21.83	15.469999	1000.0	0.99228334	0.029608922	0.9999985	0.7550879	1484000	2.9802322e-08	0.9606334	-0.014537899	-0.002025202	0.2648752	0.015919605	0.14825	8.0	1423.978150844574
371	15.030949592590332	16.5225	4.3703456	22.34	10.07	1000.0	0.98819757	0.05364088	0.99999934	0.3706192	1488000	-3.5390258e-08	0.9529252	-0.007953318	-0.007993707	0.26380065	0.016999867	0.1685	4.0	1429.0698568820953
372	14.9896240234375	10.99	5.867103	15.0199995	0.91999996	1000.0	0.884827	0.15379365	0.99999946	0.06659463	1492000	-1.4901161e-08	0.8224205	-0.011118187	-0.15668242	0.26325306	0.015622344	0.1555	7.0	1434.061420917511
373	15.068724632263184	20.904999	4.306358	26.939999	14.79	1000.0	0.87208307	0.27406988	0.9999994	-0.12550701	1496000	4.4703484e-08	1.9112502	-0.00843535	-0.07932347	0.2624095	0.01606661	0.111	5.0	1438.918879032135
374	15.090149879455566	16.4025	4.3234096	23.65	12.2699995	1000.0	0.97566795	0.082039036	0.99999803	0.41466165	1500000	4.8428774e-08	0.75779307	-0.023021588	-0.006401941	0.26188055	0.015191391	0.16425	14.0	1443.5488510131836
375	15.132774353027344	16.5525	3.4176552	19.96	11.16	1000.0	0.9676123	0.08362999	0.999999	0.42337763	1504000	-3.7252903e-09	1.416712	-0.012654075	-0.02856578	0.25937587	0.016533341	0.119500004	8.0	1448.6203639507294
376	15.11669921875	10.805	4.872933	15.07	2.6699998	1000.0	0.8734375	0.22611934	0.99999654	0.007895336	1508000	2.9802322e-08	0.20790724	-0.012276126	-0.032690063	0.25749785	0.015039954	0.14574999	6.0	1453.438363790512
377	15.129499435424805	16.1475	3.4887702	18.71	10.21	1000.0	0.9237095	0.18989697	0.99999917	-0.037242882	1512000	-4.4703484e-08	1.002927	-0.009265265	-0.028255377	0.25632173	0.0155664375	0.14625001	5.0	1458.1570150852203
378	15.139299392700195	15.367499	2.5964816	17.869999	11.09	1000.0	0.95785	0.1348055	0.9999982	0.09667953	1516000	-3.7252903e-08	0.63751906	-0.024613414	-0.015087936	0.25515473	0.015233061	0.174	13.0	1463.1779770851135
379	15.186149597167969	17.9975	2.3896167	20.81	14.21	1000.0	0.95806956	0.13570394	0.9999977	0.08285273	1520000	4.4703484e-08	0.9695649	-0.0203486	-0.012260634	0.25277162	0.01592494	0.15975	13.0	1467.9597928524017
380	15.261699676513672	20.724998	10.870571	39.149998	10.929999	1000.0	0.96537316	0.12672262	0.99999857	-0.16567284	1524000	0.0	2.2634273	-0.009658806	-0.015788794	0.25069076	0.016438432	0.118999995	6.0	1472.3674550056458
381	15.323649406433105	20.079998	9.582598	36.079998	11.46	1000.0	0.97771204	0.06616841	0.9999985	0.34581363	1528000	-1.4901161e-08	1.8904338	-0.0089948755	-0.0061901733	0.24961796	0.018512113	0.1365	5.0	1476.5672698020935
382	15.283775329589844	14.74	2.0928686	17.609999	11.75	1000.0	0.97600615	0.073076576	0.9999987	0.08488566	1532000	6.239861e-08	0.45000505	-0.01896171	-0.0045146495	0.24885125	0.015179832	0.15425	10.0	1480.8967537879944
383	15.315224647521973	18.535	3.664352	24.43	14.37	1000.0	0.9646843	0.09356321	0.9999992	0.034939695	1536000	-4.8428774e-08	1.2673275	-0.018762227	-0.009775229	0.24797755	0.016846081	0.13925	10.0	1485.2277328968048
384	15.319774627685547	14.374999	2.5502398	17.05	10.62	1000.0	0.91143507	0.1779198	0.9999996	0.112439126	1540000	-2.9802322e-08	0.824577	-0.009827945	-0.05738756	0.24637133	0.015207261	0.13999999	5.0	1489.3399138450623
385	15.339974403381348	15.85	3.1422682	21.24	13.58	1000.0	0.9453932	0.19018956	0.9999994	-0.11542082	1544000	2.9802322e-08	0.9564384	-0.010109527	-0.007096179	0.245692	0.015790924	0.15425	6.0	1493.1116437911987
386	15.428125381469727	19.294998	4.1001496	23.92	13.65	1000.0	0.85883707	0.27752885	0.99999934	-0.07567261	1548000	3.7252903e-08	1.7952757	-0.015831955	-0.014024213	0.24531849	0.015843503	0.12575	7.0	1497.3016262054443
387	15.466724395751953	17.8675	3.704432	21.609999	11.82	1000.0	0.941331	0.17368202	0.9999998	-0.12391849	1552000	3.3527613e-08	1.452365	-0.020083535	-0.016346067	0.24539421	0.015831903	0.17725	11.0	1501.355891942978
388	15.549875259399414	18.9725	3.806602	24.97	14.78	1000.0	0.87588096	0.25103647	0.9999993	-0.036733154	1556000	-1.6763806e-08	1.7059772	-0.010966737	-0.026200071	0.24552174	0.015578505	0.13125	7.0	1505.267725944519
389	15.566598892211914	19.4525	1.5671691	20.99	17.34	1000.0	0.95855397	0.14011861	0.9999994	-0.024935856	1560000	7.4505806e-08	1.2888012	-0.016145963	-0.0066188127	0.24528375	0.015534809	0.12375	9.0	1509.0402040481567
390	15.657074928283691	21.22	6.3443713	31.529999	14.78	1000.0	0.9941468	0.025909742	0.9999995	0.62930185	1564000	-1.4901161e-08	2.3068838	-0.009906766	-0.019266888	0.24472283	0.015183108	0.12025	5.0	1513.0469319820404
391	15.751574516296387	19.61	0.7956134	20.77	18.55	1000.0	0.93289906	0.124735855	0.9999992	0.3947956	1568000	-5.401671e-08	1.9947233	-0.016015695	-0.0534724	0.2442518	0.015675291	0.1575	9.0	1516.7538471221924
392	15.781475067138672	17.27	2.3168406	20.8	14.48	1000.0	0.92464954	0.22330205	0.9999991	-0.11801622	1572000	2.2351742e-08	0.8991597	-0.010046826	-0.015922911	0.24275845	0.017692037	0.14725	5.0	1520.4458050727844
393	15.785625457763672	14.922499	4.2641606	20.96	9.349999	1000.0	0.99808925	0.012024158	0.9999985	0.6854752	1576000	3.7252903e-08	0.4853319	-0.014289703	-0.004058754	0.24190186	0.015365058	0.14275	8.0	1524.0903108119965
394	15.793999671936035	12.014999	0.8605958	13.37	10.98	1000.0	0.98129565	0.06908086	0.99999857	0.2786809	1580000	-1.8626451e-09	0.20788465	-0.02189172	-0.011151999	0.24122137	0.015916103	0.1485	12.0	1527.7235178947449
395	15.79422378540039	14.535	2.7037058	19.06	11.889999	1000.0	0.97613776	0.07620608	0.9999957	0.14992687	1584000	-2.9802322e-08	0.46792686	-0.013767069	-0.0112452395	0.24086292	0.015828688	0.121750005	7.0	1531.4327969551086
396	15.836475372314453	18.25	1.8251714	19.83	15.19	1000.0	0.9945038	0.027196143	0.9999988	0.5911371	1588000	-1.1175871e-08	0.90402865	-0.019752868	-0.0009828359	0.24040757	0.01575308	0.1475	11.0	1535.2828731536865
397	15.883874893188477	18.1725	1.9720213	20.119999	14.889999	1000.0	0.9694166	0.09680654	0.99999934	0.04019951	1592000	0.0	1.3167474	-0.017551929	-0.021138549	0.23985082	0.016785873	0.16499999	11.0	1538.9429819583893
398	15.937424659729004	17.992498	4.153338	24.47	12.91	1000.0	0.92163354	0.1853051	0.9999993	-0.024461903	1596000	-1.8626451e-09	1.4468726	-0.01238271	-0.022855058	0.23907246	0.015521501	0.1225	7.0	1542.6579871177673
399	15.99679946899414	19.1525	2.679341	22.26	14.87	1000.0	0.93944633	0.20135228	0.9999996	-0.2552026	1600000	7.450581e-09	1.0896242	-0.0100687705	-0.027612574	0.23836061	0.015132088	0.13949999	5.0	1546.2577447891235
400	16.07842445373535	21.449999	9.996291	38.69	14.25	1000.0	0.9988493	0.009634234	0.99999934	0.7713216	1604000	-2.9802322e-08	2.1805263	-0.009941511	-0.00041956082	0.23763165	0.017363913	0.157	6.0	1550.0723140239716
401	16.110050201416016	13.610001	2.1953015	17.23	11.62	1000.0	0.9942471	0.023309467	0.99999905	0.68446386	1608000	-3.7252903e-08	0.662894	-0.014921576	-0.10308103	0.23647395	0.017185267	0.14999999	9.0	1553.752865076065
402	16.1815242767334	17.857498	2.1625953	20.689999	14.719999	1000.0	0.9983341	0.0057541346	0.9999989	0.91978097	1612000	2.2351742e-08	0.75986874	-0.008172823	-0.0010263175	0.23577793	0.016256101	0.11799999	5.0	1557.4055938720703
403	16.270648956298828	22.7475	4.4166007	30.179998	18.85	1000.0	0.9710485	0.099531434	0.99999946	0.31292897	1616000	0.0	2.255443	-0.014742868	-0.009223491	0.23565759	0.015520928	0.114999995	9.0	1561.2516169548035
404	16.320098876953125	17.23	2.9741976	19.81	12.179999	1000.0	0.9945278	0.028624594	0.9999994	0.6638072	1620000	2.2351742e-08	0.81577086	-0.021015609	-0.0033705086	0.23531197	0.01707147	0.13675001	13.0	1564.8573451042175
405	16.387775421142578	18.8725	5.0624075	23.6	10.54	1000.0	0.9663649	0.09997818	0.9999995	0.20383719	1624000	-1.4901161e-08	1.4352412	-0.010729181	-0.012096804	0.23415071	0.01610038	0.13250001	5.0	1568.647136926651
406	16.380800247192383	14.442499	3.3559	19.449999	10.05	1000.0	0.9555372	0.11183408	0.9999991	0.095520146	1628000	2.2351742e-08	0.57577604	-0.018586382	-0.030914206	0.23370837	0.015797064	0.13800001	11.0	1572.8304660320282
407	16.478199005126953	23.654999	5.6485634	33.28	18.82	1000.0	0.99078834	0.052795865	0.9999996	0.45306098	1632000	2.9802322e-08	2.6270952	-0.007909127	-0.00433819	0.23230924	0.01771815	0.1585	4.0	1576.666445016861
408	16.52527618408203	18.3325	2.957637	22.46	14.17	1000.0	0.9900874	0.052934915	0.9999997	0.20086302	1636000	2.2351742e-08	1.1310678	-0.009207148	-0.012041405	0.2320577	0.015886994	0.13175	6.0	1580.5798509120941
409	16.547800064086914	16.235	4.252232	21.85	10.41	1000.0	0.9704349	0.1010358	0.99999946	0.06794871	1640000	-2.2351742e-08	1.0470294	-0.012043744	-0.010351794	0.23175418	0.017239332	0.155	7.0	1584.8979699611664
410	16.608774185180664	17.31	3.2405937	19.609999	11.74	1000.0	0.9506593	0.16617374	0.99999976	-0.7056352	1644000	5.5879354e-08	0.9614724	-0.009391293	-0.024618682	0.23135981	0.015738633	0.13800001	5.0	1588.8655071258545
411	16.62969970703125	19.074999	2.7634535	22.16	14.94	1000.0	0.9982058	0.011514881	0.9999996	0.73442245	1648000	-2.9802322e-08	1.1886649	-0.019691326	-0.0007534176	0.23069306	0.01537966	0.1115	12.0	1592.7191638946533
412	16.665800094604492	16.095	1.3702282	17.24	13.809999	1000.0	0.98931533	0.04688848	0.9999998	0.5187183	1652000	-4.0978193e-08	0.61669683	-0.016826434	-0.005545348	0.23051067	0.017001837	0.139	8.0	1596.6021881103516
413	16.677499771118164	17.73	2.9075162	21.58	13.389999	1000.0	0.9947195	0.025124528	0.99999976	0.67774045	1656000	-2.6077032e-08	1.2363932	-0.012022171	-0.03172993	0.23151462	0.015255386	0.13725	6.0	1600.5303769111633
414	16.677974700927734	18.2675	1.6735946	21.0	16.75	1000.0	0.9368004	0.1857158	0.9999997	0.0030829809	1660000	-3.7252903e-08	1.1380312	-0.009000898	-0.0123647	0.23212488	0.015771875	0.14475	5.0	1605.0781869888306
415	16.69992446899414	18.779999	1.6187189	21.42	17.15	1000.0	0.96688145	0.13993204	0.9999997	-0.0538128	1664000	-3.5390258e-08	1.1047695	-0.016310543	-0.004996434	0.23251165	0.015471445	0.12674999	9.0	1609.3809700012207
416	16.743873596191406	15.62	2.1006308	18.279999	13.45	1000.0	0.9968763	0.019714922	0.9999993	0.77823853	1668000	-4.4703484e-08	0.4454982	-0.008086663	-0.0010231286	0.23229386	0.016661953	0.18875	4.0	1613.6853530406952
417	16.81362533569336	20.055	3.655246	25.269999	16.55	1000.0	0.96485996	0.11414553	0.99999994	0.25645193	1672000	3.3527613e-08	1.5142236	-0.019807523	-0.012919635	0.23225588	0.015639752	0.1075	10.0	1617.8258891105652
418	16.842426300048828	17.1325	2.7346973	20.42	12.83	1000.0	0.93920434	0.12848973	1.0	0.27711073	1676000	-4.400499e-08	1.2125673	-0.013818143	-0.032962397	0.23173551	0.015606773	0.084750004	9.0	1622.0307369232178
419	16.792625427246094	14.9925	8.130687	23.4	1.55	1000.0	0.8184217	0.2987192	0.99999845	-0.05847921	1680000	-1.4901161e-08	0.89913696	-0.020219518	-0.06879841	0.23053686	0.0153342	0.15875	13.0	1626.070025920868
420	16.806724548339844	17.772501	2.1313422	21.35	16.05	1000.0	0.9951791	0.036932938	0.9999998	0.33637312	1684000	7.450581e-09	1.0050751	-0.017684765	-0.0058656037	0.22947308	0.015369725	0.108500004	10.0	1630.2888879776
421	16.799423217773438	15.737499	2.4461436	18.18	11.66	1000.0	0.9570083	0.13093364	0.9999997	-0.43628255	1688000	-4.4703484e-08	0.7259158	-0.017016485	-0.023616653	0.2283006	0.016418623	0.11975	10.0	1634.638308763504
422	16.819400787353516	22.557499	7.3406177	33.37	14.839999	1000.0	0.98073447	0.09192298	0.9999999	0.21797173	1692000	-6.7055225e-08	2.3325405	-0.02338523	-0.017925188	0.22726898	0.017132597	0.15725	14.0	1638.654862165451
423	16.847549438476562	15.605	2.960654	20.689999	13.349999	1000.0	0.99968445	0.002677638	0.99999976	0.9099036	1696000	7.450581e-09	0.5679505	-0.009456793	-0.00028917193	0.2258274	0.018014787	0.1385	5.0	1642.4410607814789
424	16.90239906311035	21.295	3.260418	24.64	16.47	1000.0	0.99529624	0.020151218	0.9999998	0.7324009	1700000	-2.7939677e-08	2.0542045	-0.0126152765	-0.01411777	0.22570582	0.01566811	0.137	6.0	1646.3118779659271
425	16.981874465942383	18.2775	2.2872074	22.05	16.44	1000.0	0.9998031	0.0005964269	0.9999998	0.98815787	1704000	3.7252903e-09	0.927292	-0.021746416	-6.439537e-05	0.225711	0.015389549	0.1605	12.0	1650.1348769664764
426	17.010725021362305	17.682499	2.205917	20.57	15.19	1000.0	0.9992429	0.011481752	0.9999998	0.6232685	1708000	6.519258e-08	0.69469655	-0.024918137	-0.0008130297	0.22461398	0.015037855	0.1585	12.0	1653.966941833496
427	17.057525634765625	18.954998	1.0292106	19.789999	17.23	1000.0	0.97001284	0.11765328	0.9999998	0.12545674	1712000	2.142042e-08	1.2212691	-0.014229238	-0.0040296316	0.22250625	0.01663509	0.153	8.0	1657.840173959732
